GENE             CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
CHRNA3            15   78875394   78948637    171      16  198982       3.8937   4.9371e-05
CHRNB4            15   78906636   78968587    153      21  198982       4.1039   2.0311e-05
ADAMTS7           15   79041545   79138805    408      17  198982        4.665   1.5432e-06
MORF4L1           15   79097903   79200081    370      17  198982       1.7413     0.040814
CTSH              15   79204092   79272436    217      29  198982        0.288      0.38667
RASGRF1           15   79242289   79418215    546      68  198982       1.8491     0.032223
ANKRD34C          15   79540146   79600581    172      19  198982       1.7151     0.043167
TMED3             15   79568404   79685802    391      32  198982       1.0708      0.14213
KIAA1024          15   79689858   79774642    258      29  198982       1.6243     0.052158
MTHFS             15   80125889   80224627    387      25  198982      0.89999      0.18406
ST20-MTHFS        15   80125889   80250448    456      31  198982        1.008      0.15674
ST20              15   80181182   80251096    305      19  198982       1.0205      0.15375
BCL2A1            15   80243232   80298643    102      12  198982      0.96132       0.1682
ZFAND6            15   80316910   80440735    286      28  198982       1.4007     0.080648
FAH               15   80410233   80488924    241      34  198982      0.34712      0.36425
ARNT2             15   80661692   80900278    734      80  198982      0.71192      0.23826
ABHD17C           15   80952635   81057962    332      31  198982      0.24782      0.40214
CEMIP             15   81036712   81254112    525      85  198982     -0.49965      0.69134
MESDC2            15   81229667   81317235    214      14  198982      0.83607      0.20156
MESDC1            15   81258295   81306345    152      11  198982      0.72411       0.2345
C15orf26          15   81356749   81451516    239      19  198982      -1.9982      0.97715
IL16              15   81439941   81615104    462      35  198982      0.34122      0.36647
STARD5            15   81595007   81651524    174      21  198982       1.0239      0.15295
TMC3              15   81614760   81701418    200      22  198982       1.1081      0.13391
MEX3B             15   82324119   82373484    135      31  198982     -0.11496      0.54576
EFTUD1            15   82412561   82590104    547      34  198982     -0.95243      0.82956
SAXO2             15   82520152   82587271    194      25  198982      -1.5957      0.94472
GOLGA6L10         15   82622347   82676706      4       2  198982     -0.54241      0.70623
GOLGA6L9          15   82674883   82741587      5       3  198982     -0.97758      0.83586
RPS17             15   82811161   82859865      1       1  198982     0.012879      0.49486
GOLGA6L19         15   83001400   83053196      5       2  198982     -0.86944       0.8077
CPEB1             15   83201948   83351762    387      28  198982      -1.4191      0.92206
AP3B2             15   83318033   83413660    255      25  198982       -1.081      0.86016
FSD2              15   83416827   83509850    223      29  198982    -0.044543      0.51776
WHAMM             15   83441959   83513613    174      25  198982   -0.0017732      0.50071
HOMER2            15   83507729   83689905    406      34  198982      0.28061      0.38951
FAM103A1          15   83619955   83669809     96      14  198982      0.95126      0.17073
C15orf40          15   83647715   83716050    149      24  198982       1.6111      0.05358
BTBD1             15   83675175   83771106    199      25  198982       1.1919      0.11664
TM6SF1            15   83741301   83816111    106      18  198982      0.97721      0.16423
HDGFRP3           15   83796804   83911770    186      12  198982      0.50307      0.30746
BNC1              15   83914655   83988468     98      11  198982      0.41261      0.33994
SH3GL3            15   84081091   84297495    493      62  198982       1.6879      0.04572
ADAMTSL3          15   84287838   84718594   1081      43  198982     -0.61908      0.73207
UBE2Q2L           15   84806138   84864921     52      12  198982      -1.7781      0.96231
ZSCAN2            15   85109249   85176947    136      20  198982      -2.8545      0.99785
WDR73             15   85175607   85232521    131      18  198982       -1.185        0.882
NMB               15   85188360   85236802    106      17  198982      -1.0036       0.8422
SEC11A            15   85202768   85294691    192      23  198982     -0.81566      0.79265
ZNF592            15   85256818   85359663    243      27  198982      -0.7773      0.78151
ALPK3             15   85324911   85426713    284      30  198982     -0.94854      0.82857
SLC28A1           15   85392794   85499027    435      55  198982     -0.93436      0.82494
PDE8A             15   85488744   85692376    651      38  198982      -1.2579      0.89579
LOC101929479      15   85738530   85813026     53      15  198982     0.041165      0.48358
GOLGA6L3          15   85748641   85800430     35      13  198982     -0.43404      0.66787
AKAP13            15   85888818   86302589   1444      41  198982      0.23253      0.40806
KLHL25            15   86292557   86373189    452      48  198982     -0.74222      0.77102
AGBL1             15   86588137   87582283   3858     159  198982     -0.65636       0.7442
NTRK3             15   88409948   88835026    941      75  198982       0.7323      0.23199
MRPS11            15   88975684   89031861     45      11  198982       1.8412     0.032799
MRPL46            15   88992709   89045633     57      18  198982       1.5117     0.065311
DET1              15   89026449   89124934    273      16  198982     -0.88235      0.81121
AEN               15   89129527   89185512    200      24  198982      -0.5426       0.7063
ISG20             15   89143904   89208881    257      31  198982     0.059973      0.47609
ACAN              15   89311674   89428585    358      56  198982       3.1194   0.00090599
HAPLN3            15   89410519   89473857    208      29  198982       2.0032     0.022578
MFGE8             15   89431914   89491685    209      25  198982       1.8911     0.029305
ABHD2             15   89596381   89755591    429      42  198982       3.5626   0.00018359
RLBP1             15   89743098   89799922    119      14  198982       4.3521   6.7409e-06
FANCI             15   89750634   89870362    227      14  198982       3.3245   0.00044294
POLG              15   89849536   89913026    131      18  198982       2.5734    0.0050353
RHCG              15   90004638   90074799    157      29  198982     -0.07231      0.52882
TICRR             15   90083818   90181254    297      12  198982       1.0478      0.14737
