GENE             CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
PLLP              16   57280009   57353584    303      32  302887      0.57731      0.28187
CCL22             16   57357695   57410102    178      26  345603      -1.4575      0.92751
CX3CL1            16   57371414   57428956    216      32  349495      -1.3055      0.90414
CCL17             16   57403679   57459974    205      29  343741      -1.0208      0.84633
COQ9              16   57446337   57505187    174      25  358508     -0.76176       0.7769
CIAPIN1           16   57452081   57516439    200      26  356746     -0.61617      0.73111
POLR2C            16   57461551   57515921    165      24  359975     -0.61791      0.73168
DOK4              16   57495870   57555385    192      33  351628     -0.70211      0.75869
CCDC102A          16   57536090   57605477    220      28  336036      -1.1146      0.86748
ADGRG5            16   57541333   57621101    265      26  333497      0.27057      0.39336
ADGRG1            16   57618442   57708944    381      61  336563        1.187      0.11762
ADGRG3            16   57667099   57733290    250      46  322561      0.29936      0.38233
DRC7              16   57693713   57775367    282      41  302412   -0.0078616      0.50314
KATNB1            16   57734623   57801162    214      36  312570      0.65334      0.25677
KIFC3             16   57782129   57931957    546      49  338963     -0.43254      0.66733
LOC388282         16   57809549   57860831    195      30  332428     -0.40434      0.65702
CNGB1             16   57906244   58040020    463      71  312291     0.028569       0.4886
TEPP              16   57975339   58032020    159      23  327569      0.41976      0.33733
USB1              16   57998450   58065527    167      21  334380       0.9575      0.16916
ZNF319            16   58018572   58069551    105      15  342849       1.1127      0.13293
MMP15             16   58024282   58090805    126      20  330865      0.69467      0.24363
CFAP20            16   58137496   58198296    205      18  366738      0.50567      0.30655
CSNK2A2           16   58181811   58266782    323      23  367046      0.52585       0.2995
CCDC113           16   58248840   58327740    341      18  370237     -0.86422      0.80627
PRSS54            16   58303901   58363951    248      14  370061     -0.98155      0.83684
GINS3             16   58391298   58450048    206      29  321873     -0.11247      0.54477
NDRG4             16   58462549   58557523    295      53  311607    -0.015782       0.5063
SETD6             16   58514383   58564431    133      26  319711      0.27204      0.39279
CNOT1             16   58543850   58698790    497      27  347419      0.63851      0.26157
SLC38A7           16   58690298   58753674    244      29  326499      -1.3347      0.90902
GOT2              16   58731035   58803246    373      23  322696     -0.69025      0.75498
LOC729159         16   60382359   60428667    145      29  361170      -1.3102      0.90494
CDH8              16   61671169   62105939    973      62  339046       1.2631      0.10328
CDH11             16   64906794   65195015   1068      47  366293      0.22379      0.41146
CDH5              16   66365525   66448689    261      34  340381     -0.32661      0.62802
BEAN1             16   66426200   66537432    249      34  350896     -0.45915      0.67694
TK2               16   66531906   66619315    172       8  356349     -0.42797      0.66567
CKLF              16   66551466   66613832    129       7  363171     -0.49706      0.69043
CKLF-CMTM1        16   66551466   66623038    156       8  361367     -0.56521      0.71404
CMTM1             16   66564849   66623038    134       7  366768     -0.53612      0.70406
CMTM2             16   66578351   66632178    124       8  366886     -0.56372      0.71353
CMTM3             16   66602935   66657795    117      12  348778     -0.49078      0.68821
CMTM4             16   66638653   66765610    260      17  342998       1.1756      0.11988
DYNC1LI2          16   66744796   66820526    140       8  335320       1.6231     0.052279
CCDC79            16   66778879   66870523    161      11  331450       1.6945     0.045087
NAE1              16   66826781   66899880    115      11  337761       1.5524     0.060289
CA7               16   66843282   66898052     84      10  340327        1.483     0.069036
PDP2              16   66879360   66935004    105      13  352964      0.28255      0.38876
CDH16             16   66932025   66987887     89      17  330332      0.98607      0.16205
CES2              16   66933347   66988999     89      16  336651       1.0503       0.1468
RRAD              16   66945582   66994439     77      16  319216       1.3244     0.092678
FAM96B            16   66955958   67003326     73      15  302441       1.3837     0.083229
CES3              16   66960132   67019052    104      16  295229        1.085      0.13897
CES4A             16   66987491   67053661    114      17  281215      0.55293      0.29016
CBFB              16   67028050   67144961    134      11  343369     0.046506      0.48145
C16orf70          16   67108801   67192442     92      12  329305      0.10955      0.45638
FBXL8             16   67158891   67208077     38      12  345454    -0.093274      0.53716
HSF4              16   67162288   67213848     43      12  357999     -0.18939      0.57511
NOL3              16   67169400   67219640     48      12  358781      -1.1526      0.87546
B3GNT9            16   67172005   67219902     43      11  359816      -1.2658       0.8972
TRADD             16   67178088   67228812     48      11  356816      -1.4145      0.92139
E2F4              16   67191068   67242821     68       9  360160      -1.3724      0.91503
ELMO3             16   67198014   67247932     72       9  355874     -0.85094       0.8026
KIAA0895L         16   67199505   67252883     77      10  348890     -0.92009      0.82124
EXOC3L1           16   67207652   67259112     77      10  350391     -0.69391      0.75613
TMEM208           16   67226006   67273182     68       9  347390     -0.32271      0.62654
LRRC29            16   67231042   67295901     85      11  342089    -0.035728      0.51425
SLC9A5            16   67247855   67316094     80      13  335579     0.019352      0.49228
FHOD1             16   67253292   67316425     76      13  343124      0.20557      0.41856
PLEKHG4           16   67276413   67333403     78      14  337248     0.076953      0.46933
KCTD19            16   67313338   67395664    125      13  351187     -0.17285      0.56862
LRRC36            16   67325747   67429109    162      14  352422     -0.52609      0.70059
