GENE             CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
E4F1              16    2238490    2295743    136      17  337828      0.21177      0.41614
BRICD5            16    2249254    2298541    126      19  337828      0.38719      0.34931
DNASE1L2          16    2251253    2298712    121      19  337828      0.43705      0.33104
PGP               16    2251603    2299822    122      19  337828      0.48942      0.31227
ECI1              16    2279873    2337296     99      18  337828       0.3861      0.34971
RNPS1             16    2293100    2353413    118      19  337828      0.36281      0.35838
ABCA3             16    2315879    2425747    160      32  337828     0.044239      0.48236
CCNF              16    2444395    2518859    168       8  337828      -1.1074      0.86594
C16orf59          16    2475115    2524964    107       9  337828      -1.5533      0.93982
NTN3              16    2486500    2534146     85      11  337828     -0.96883      0.83368
TBC1D24           16    2490146    2565734    101      20  337828      -0.8831      0.81141
ATP6V0C           16    2528727    2580224     36      20  337828      0.98669       0.1619
AMDHD2            16    2535363    2590955     40      21  337828      0.77792      0.21831
PDPK1             16    2552965    2663191     55      26  337828       1.6188     0.052747
CEMP1             16    2570036    2616409     17      11  337828      0.50773      0.30582
KCTD5             16    2697495    2769031    164      16  337828     -0.64399      0.74021
PRSS27            16    2752423    2805552     53      17  337828      0.97878      0.16384
SRRM2             16    2767330    2831413     96      15  337828      0.80089       0.2116
TCEB2             16    2811415    2862297     82      15  337828      0.35412      0.36162
PRSS41            16    2813486    2865133     77      15  337828      0.32464      0.37273
PRSS33            16    2823954    2872943     69      15  337828    -0.046734      0.51864
PRSS21            16    2832164    2881723     71      13  337828     -0.48685      0.68682
ZG16B             16    2845173    2892285     74      11  337828     -0.30464      0.61968
PRSS22            16    2892728    2943625    182      25  337828       1.5969     0.055145
FLYWCH2           16    2897924    2959383    254      22  337828       1.5911     0.055792
FLYWCH1           16    2926943    3011209    443      38  337828      0.82264      0.20536
KREMEN2           16    2979217    3028384    231      25  337828      -0.1566      0.56222
PAQR4             16    2984342    3033485    212      24  337828     0.064108      0.47444
PKMYT1            16    3008101    3065540    163      22  337828      0.22913      0.40938
CLDN9             16    3027457    3074506    124      22  337828      -0.2745      0.60815
TNFRSF12A         16    3035313    3082384    117      22  337828     -0.47155      0.68138
THOC6             16    3039032    3087756    131      24  337828     -0.69784      0.75736
CLDN6             16    3054713    3103188    132      20  337828      -0.8924      0.81391
MMP25             16    3061682    3120727    193      29  337828      -1.0812      0.86019
HCFC1R1           16    3062626    3109287    129      17  337828     -0.83968      0.79945
CCDC64B           16    3067683    3121950    175      26  337828      -1.1078      0.86603
IL32              16    3080313    3129668    194      31  337828     -0.64043      0.73905
ZNF205            16    3127563    3180528    123      17  337828      -1.9287      0.97311
ZSCAN10           16    3128895    3184293    128      17  337828      -2.3271      0.99002
ZNF213            16    3150057    3202805    104      10  337828      -2.8537      0.99784
CASP16            16    3159016    3209961    110       9  337828      -2.6679      0.99618
OR1F1             16    3219247    3265185    152      19  337828     -0.46374      0.67858
ZNF200            16    3262325    3321221    160      20  337828     0.058755      0.47657
MEFV              16    3282028    3341648    128      19  337828      0.70206      0.24132
ZNF263            16    3298380    3361401    109      16  337828       1.1428      0.12655
ZNF75A            16    3320406    3382935    119      20  337828      0.88698      0.18754
TIGD7             16    3338808    3390439    124      25  337828      0.23018      0.40898
OR2C1             16    3370889    3416924    183      23  337828     -0.24735      0.59768
MTRNR2L4          16    3411053    3457283    146      12  337828     -0.23438      0.59265
ZNF174            16    3416190    3469364    150      14  337828    -0.072362      0.52884
ZSCAN32           16    3421661    3486065    158      16  337828      0.28595      0.38746
NAA60             16    3458611    3546963    328      22  337828       1.8222     0.034215
ZNF597            16    3476110    3528490    220      20  337828       1.9294     0.026838
CLUAP1            16    3515945    3599048    269      28  337828       1.7073     0.043885
C16orf90          16    3533484    3580758    129      19  337828      0.89379      0.18572
NLRC3             16    3579033    3662392    209      10  337828      0.01868      0.49255
SLX4              16    3621182    3696585    197       9  337828     -0.27468      0.60822
DNASE1            16    3626772    3722689    241      13  337828     -0.20412      0.58087
TRAP1             16    3698038    3802598    234      40  337828      0.99997      0.15866
CREBBP            16    3765055    3965121    217      43  337828      0.52316      0.30043
ADCY9             16    4002650    4201186    771      68  337828      0.64798       0.2585
SRL               16    4229375    4327081    334      44  337828   0.00078975      0.49968
TFAP4             16    4297187    4358001    156      18  337828      0.37399      0.35421
GLIS2             16    4331240    4399598    170      38  337828     -0.30783      0.62089
PAM16             16    4380252    4436373    138      22  337828     -0.65728       0.7445
CORO7-PAM16       16    4380252    4501962    302      24  337828      -0.7133      0.76217
VASN              16    4386849    4443529    145      21  337828     -0.81946      0.79374
CORO7             16    4394543    4501962    269      20  337828     -0.74097      0.77064
DNAJA3            16    4440806    4516776    174      17  337828     -0.12915      0.55138
