GENE             CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
EFCAB13           17   45366327   45528678    484      27  342729      -2.1947      0.98591
NPEPPS            17   45565316   45710642    267      16  342729      -1.1441      0.87371
KPNB1             17   45691861   45772037    143      16  342729     -0.94774      0.82837
TBKBP1            17   45736441   45799429    107      16  342729      -1.2317      0.89098
TBX21             17   45775610   45833485    140      25  342729      -0.7143      0.76248
LRRC46            17   45873993   45925079    175      24  342729    -0.076824      0.53062
OSBPL7            17   45874733   45934169    199      23  342729    -0.046088      0.51838
MRPL10            17   45890638   45943907    175      19  342729     -0.24939      0.59847
SCRN2             17   45905047   45953699    142      21  342729   -0.0051285      0.50205
SP6               17   45912280   45968240    162      27  342729    -0.059161      0.52359
SP2               17   45938516   46016323    185      23  342729      0.16805      0.43327
PNPO              17   45983889   46036674    119      15  342729     -0.24357      0.59622
CDK5RAP3          17   46012894   46069152    164      22  342729     -0.34276      0.63411
PRR15L            17   46019333   46070252    152      21  342729     -0.30931      0.62146
NFE2L1            17   46090686   46148907    149      22  342729      0.73372      0.23156
COPZ2             17   46093533   46155908    165      22  342729      0.63239      0.26357
CBX1              17   46137414   46213883    226      18  342729       0.5967      0.27535
SNX11             17   46149911   46210109    182      16  342729      0.52615      0.29939
SKAP1             17   46200802   46542596    787      26  342729      0.47179      0.31854
HOXB1             17   46596807   46643272    105      15  342729     -0.70917      0.76089
HOXB2             17   46610017   46657393    105      18  342729     -0.23754      0.59388
HOXB3             17   46616232   46702634    206      31  342729      0.23954      0.40534
HOXB4             17   46642869   46690743    113      20  342729      0.70404       0.2407
HOXB5             17   46658619   46706103    126      22  342729      0.51402      0.30362
HOXB6             17   46663099   46717343    152      25  342729      0.18336      0.42726
HOXB7             17   46674594   46723383    138      22  342729       0.3203      0.37437
HOXB8             17   46679708   46727474    146      22  342729     0.071227      0.47161
HOXB9             17   46688518   46738835    149      22  342729      -0.3751      0.64621
LOC101060400      17   46702166   46759875    159      22  342729     -0.99095      0.83914
PRAC2             17   46765542   46812119    118      20  342729     -0.86558      0.80664
PRAC1             17   46789081   46834882    108      25  342729       -2.136      0.98366
HOXB13            17   46792125   46841111    120      28  342729      -2.1893      0.98571
TTLL6             17   46829593   46929469    272      22  342729      0.39039      0.34812
CALCOCO2          17   46873350   46952607    196      19  342729      0.91153      0.18101
ATP5G1            17   46935148   46983233    115      12  342729       0.6627      0.25376
UBE2Z             17   46950731   47016422    170      10  342729      0.71361      0.23773
SNF8              17   46997458   47057484    206      16  342729      0.63709      0.26203
GIP               17   47025918   47080955    155      20  342729      0.44914      0.32667
IGF2BP1           17   47039774   47143507    206      27  342729      0.23135      0.40852
B4GALNT2          17   47174822   47257351    285      29  342729      0.33663       0.3682
ABI3              17   47252589   47310587    166      21  342729       1.0565      0.14537
GNGT2             17   47273596   47322936    138      24  342729      0.30112      0.38166
PHOSPHO1          17   47290728   47344009    132      21  342729     0.073306      0.47078
ZNF652            17   47356568   47474835    265      16  342729        0.738      0.23026
PHB               17   47471410   47527267    137      26  342729      0.33517      0.36875
NGFR              17   47537655   47602382    200      43  342729     -0.71386      0.76234
NXPH3             17   47618298   47671172     88      24  342729       1.3921     0.081942
SPOP              17   47666246   47790525    147      30  342729      0.58403       0.2796
SLC35B1           17   47768296   47820313     65      18  342729     0.045198      0.48197
FAM117A           17   47777687   47876518     93      23  342729     -0.23201      0.59174
KAT7              17   47830922   47916458     80      21  342729    -0.065028      0.52592
FLJ45513          17   47888272   47936199     43      14  342729     -0.60208      0.72644
TAC4              17   47905671   47960379     86      14  342729      -0.8947      0.81453
DLX4              17   48011562   48062323    161      40  342729      0.72856      0.23314
DLX3              17   48057369   48107588    184      34  342729        1.096      0.13654
ITGA3             17   48098340   48177849    278      44  342729       1.1217        0.131
PDK2              17   48137101   48198733    168      26  342729        0.491      0.31171
SAMD14            17   48178673   48242246    120      26  342729       2.1565      0.01552
PPP1R9B           17   48201101   48262877    109      25  342729       2.6647    0.0038524
SGCA              17   48208240   48263293    100      22  342729       2.5917    0.0047746
COL1A1            17   48251457   48314003    159      35  342729       2.6029    0.0046222
TMEM92            17   48313767   48368846    174      33  342729      0.57366       0.2831
XYLT2             17   48388393   48450512    219      20  342729      0.75825      0.22415
EME1              17   48415581   48468820    192      13  342729      0.87334      0.19124
MRPL27            17   48435228   48485562    163      16  342729       1.0434      0.14838
LRRC59            17   48448594   48509914    208      22  342729       1.0076      0.15683
ACSF2             17   48468519   48562200    254      26  342729      0.43951      0.33014
RSAD1             17   48521190   48573336    110      13  342729      -1.3872      0.91731
CHAD              17   48531853   48582242    105      15  342729     -0.50099      0.69181
MYCBPAP           17   48550745   48618863    182      26  342729    -0.053704      0.52141
EPN3              17   48575043   48631111    176      26  342729      0.76266      0.22283
SPATA20           17   48589450   48643213    178      25  342729      0.74354      0.22858
CACNA1G           17   48603429   48714835    307      39  342729       1.2454      0.10649
